2053	535.0	3	67.32	1	Poznań Jeżyce Grunwald Łazarz	3-pokojowy luksusowy apartament na Grunwaldzie o powierzchni 68 m2. Nowy budynek z 2010 r.!! Główne atuty nieruchomości: • doskonała komunikacja z centrum • bliskość terenów zielonych • prestiżowy adres Nieruchomość złożona z: • pokój z...	 pierwsze
2054	890.0	6	145.0	1	Poznań Stare Miasto Centrum ul. Ratajczaka	KOMFORTOWE MIESZKANIE UL. RATAJCZAKA -KAMIENICA PO REWITALIZACJI -6 POKOI -MIEJSCE POSTOJOWE W PODWÓRZU WJAZD NA PILOTA. -MOŻLIWOŚĆ NAJMU -4500 ZŁ/MIEŚ. Główne atuty nieruchomości: • prestiżowa lokalizacja • bliskość komunikacji miejskiej • po...	 pierwsze
2055	94.0	2	54.0	2	Poznań Okolica Rybno Rybno ul. Kłecko	O K A Z J A Mieszkanie w Rybnie Wielkim w odleglłości 37 km od Poznania w kierunku na Pobiedziska. Polecam do sprzedaży mieszkanie dwupokojowe spółdzielcze własnościowe o powierzchni 54 m2 z KW które położone jest na 2 piętrze w niskim bloku....	 drugie
2056	220.325	2	37.28	1	Poznań Nowe Miasto ul. Smolna 13 D	Nieruchomości Mieszkania Nieruchomości Mieszkania	 pierwsze
2057	355.0	2	47.67	2	Poznań Centrum ul. Plac Wielkopolski	Sprzedam mieszkanie po kapitalnym remoncie zakończonym w czerwcu bieżącego roku. Mieszkanie znajduje się w ścisłym centrum Poznania do Starego Rynku ok. 200m. Mieszkanie składa się z całkowicie nowej kuchni o pow. 9 5 m2 wyposażonej w nowy...	 drugie
2058	216.0	3	45.0	3	Poznań Grunwald ul. Bukowska/Swoboda	Polecam na sprzedaż mieszkanie o pow.45m2 położone przy ul.Bukowska/Swoboda w niskim odnowionym bloku na trzecim piętrze z balkonem. Mieszkanie składa się z trzech pokoi (17 11 8). Z największego pokoju wchodzi się do jasnej umeblowanej kuchni....	 trzecie
2059	270.0	2	47.2	1	Poznań Poznań-Nowe Miasto ul. Os. Rzeczypospolitej	*** 2 POKOJE *** RATAJE *** PIERWSZE PIĘTRO ** Dwupokojowe mieszkanie o powierzchni 47 2m2 na osiedlu Rzeczypospolitej w Poznaniu. Lokal położony jest na pierwszym piętrze w czteropiętrowym bloku wybudowanym w latach 70. Na...	 pierwsze
2060	225.0	2	42.2	10	Poznań Grunwald ul. Newtona	Mieszkanie 2-pokojowe w bloku na ul. Newtona. Mieszkanie znajduje się na 10 piętrze. Budynek z nową elewacją wymienione piony wodno-kan w budynku 2 windy. Układ mieszkania: 2 niezależne pokoje (ok 18m2 z balkonem; 10m2) oddzielna kuchnia z...	 dziesiate
2061	144.0	2	46.0	2	Poznań Stare Miasto ul. Rybaki	OFERTA LICENCJONOWANEGO POŚREDNIKA - GWARANCJA BEZPIECZNEJ TRANSAKCJI Polecam do kupna BEZCZYNSZOWE Ładne 2 pokojowe mieszkanie na 2 piętrze w kamienicy położonej w samym centrum przy ulicy Rybaki. Forma własności - UDZIAŁ W KAMIENICY. Cena...	 drugie
2062	465.664	3	68.48	3	Poznań Nowe Miasto ul. Mogileńska	Osiedle Nowa Malta zlokalizowane jest we wschodniej części miasta tuż przy jeziorze Maltańskim. Z jednej strony inwestycja ma dostęp do licznych terenów zielonych a z drugiej szybki i prosty dojazd do centrum ulicą Warszawską. W pobliżu osiedla...	 trzecie
2063	253.0	2	37.0	10	Poznań Jeżyce ul. Turkusowa	Do sprzedaży mieszkanie o powierzchni całkowitej 37 m2. Cena sprzedaży wynosi 253 000 zł. Mieszkanie znajduje się w bloku z płyty z 1970r. na 10 piętrze. Mieszkanie jest jednopoziomowe ilość pokoi 2 aneks kuchenny balkon / taras w budynku...	 dziesiate
2064	189.0	2	38.0	2	Poznań Winogrady ul. Pod Lipami - W Pobliżu Parku	Zapraszam do zapoznania się z ofertą sprzedaży mieszkania położonego na os. Pod Lipami w Poznaniu. Atrakcyjna lokalizacja wśród zieleni zapewnia ciszę i spokój oraz dostęp do pobliskich terenów rekreacyjnych i spacerowych. W promieniu...	 drugie
2065	435.0	4	80.0	3	Poznań Piątkowo ul. Os.Jagiełły	PIĄTKOWO - os. Jagiełły - super położenie w środku osiedla a jednocześnie bardzo blisko komunikacji miejskiej w najbliższej okolicy sklepy apteka szkoła przedszkole poczta itp. Polecam do sprzedaży bardzo ładne jasne przestronne mieszkanie...	 trzecie
2066	369.101	4	64.08	5	Poznań Nowe Miasto ul. Smolna 13 D	Nieruchomości Mieszkania Nieruchomości Mieszkania	 piate
2067	185.0	1	35.2	1	Poznań Śródka Centrum Zawady Rataje Wilda ul. Tomickiego - Ładny Układ!!!	BEZPIECZNA TRANSAKCJA JEDYNIE Z DOŚWIADCZONYM I LICENCJONOWANYM POŚREDNIKIEM!!! 100 % SATYSFAKCJI Z ZAKUPU!!! Polecam do zakupu kawalerkę położoną blisko Centrum ( ul. Tomickiego ). Na 35 2 m2 składa się ustawny pokój ( ok. 19 m2 ) osobna...	 pierwsze
2068	349.0	3	59.0	2	Poznań Naramowice ul. Naramowicka Howell Mieszkanie Z Komórk	Biuro nieruchomości JxProjekt poleca do sprzedaży: ładne 3-pokojowe mieszkanie położone na drugim piętrze w bloku z 2002 roku znajdującym się na terenie zamkniętego monitorowanego osiedla w Poznaniu przy ulicy Naramowickiej. Osiedle bardzo...	 drugie
2069	308.066	3	50.92	1	Poznań Winogrady ul. Hawelańska	Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...	 pierwsze
2070	495.0	2	65.2	1	Poznań Centrum	APARTAMENT CENTRUM Polecam na sprzedaż apartament o powierzchni 65 2 mkw w nowym budownictwie przy ulicy Garbary. Mieszkanie składa się z otwartej przestrzeni komfortowego pokoju dziennego z wyjściem na balkon i wystawą zachodnią oraz...	 pierwsze
2071	355.0	3	79.0	11	Poznań ul. Os. Orła Białego	Wysoki standard 3 pokoje 79m2 Osiedle Orła Białego! Gorąco polecam mieszkanie 3 pokojowe o podwyższonym standardzie na Osiedlu Orła Białego. Piękne ciche mieszkanie gotowe do zamieszkania! W skład mieszkania wchodzą: - salon - dwa pokoje ...	
2072	572.0	2	59.0	3	Poznań Grunwald	Polecamy na sprzedaż w pełni wyposażone i umeblowane mieszkanie w prestiżowej lokalizacji Poznania. Lokal znajduje się w nowoczesnym kompleksie apartamentowców gdzie znajdują się liczne restauracje kawiarnie casino salony urody gabinety...	 trzecie
2073	243.0	1	40.67	4	Poznań Stare Miasto ul. Szyperska Okolice	Polecam na sprzedaż mieszkanie 2 pokojowe na 3 piętrze o pow. użytkowej 43 36 m2 zlokalizowane kamienicy na Starym Mieście ok.ul Szyperskiej. Lokal sprzedawany w standardzie deweloperskim.Istnieje możliwość rekomendacji podwykonawcy wykończenia...	 czwarte
2074	289.56	2	45.6	1	Poznań Poznań-Grunwald ul. Bosa	Przedstawiamy Państwu nową inwestycję w centrum Poznania dzielnicy Grunwald. Realizowana jest obecnie budowa budynku wielorodzinnego z 14 lokalami mieszkalnymi. Jest to kameralny trzypiętrowy budynek zaprojektowany w technologii tradycyjnej co...	 pierwsze
2075	225.0	2	42.0	10	Poznań Grunwald Górczyn Łazarz ul. Newtona	POLECAM NA sprzedaŻ mieszkanie 2-pokojowE o powierzchni 42 2 m2 położonego na 10 - gim piętrze wysokiego budynku na Osiedlu Kopernika ul. Newtona. Mieszkanie posiada dwa nie przechodnie i nasłonecznione pokoje oddzielną jasną kuchnię ...	 dziesiate
2076	280.0	2	51.41	2	Poznań Okolica Mosina Luboń ul. Stęszew	MIESZKANIA W MOSINIE. Polecam do sprzedaży mieszkanie o powierzchni 51 41 m2 w cenie 280 tys. zł umiejscowione w nowym bloku. Układ pomieszczeń: przedpokój łazienka kuchnia połączona z pokojem dziennym z dużą loggią drugi pokój obecnie...	 drugie
2077	354.48	3	59.08	4	Poznań Wilda ul. Rolna 37 I 39	Nieruchomości Mieszkania Nieruchomości Mieszkania	 czwarte
2078	449.0	2	58.0	1	Poznań Winogrady ul. Dobrogojskiego	DOSTĘPNE TYLKO W HOME BROKER! OFERTA NA WYŁĄCZNOŚĆ! Rozkładowe przestronne mieszkanie na pierwszym piętrze w budynku wolnostojącym w Poznaniu w dzielnicy Winogrady. Dwa pokoje okna wychodzące na północ południe wschód zachód; widok na...	 pierwsze
2079	345.0	2	53.0	5	Poznań Górczyn	Polecamy na sprzedaż ładne zadbane mieszkanie. Kupione w 2000r od dewelopera i malo eksploatowane. Cale w plytkach z roletami zewnetrznymi i drzwiami antywłamaniowymi. Winda i podjazy. Balkon i pomieszczenie gospodarcze. Osiedla dozorowane....	 piate
2080	513.5	4	90.0	2	Poznań Poznań-Grunwald ul. Jana Matejki	Oferta sprzedaży mieszkania o łącznej powierzchni 90 m2 z ogródkiem na parterze rewitalizowanej zabytkowej kamienicy położonej przy ulicy Matejki jednej z najelegantszych ulic śródmieścia Poznania złożonej głównie z secesyjnych kamienic w...	 drugie
2081	214.0	2	46.0	4	Poznań Grunwald Kopernika Jeżyce Górczyn ul. Raszyńska	Polecam do zakupu mieszkanie przy ulicy Raszyńskiej w Poznaniu Łączna powierzchnia nieruchomości 46m2 Dwa pokoje kuchnia łazienka bardzo dobry rozkład pokoi Mieszkanie po generalnym remoncie w 2012 roku. Do mieszkania przynależy balkon...	 czwarte
2082	450.0	2	45.0	3	Poznań Rataje	Szanowni Państwo Jako właściciel Biura Nieruchomości EURO-dom.CO oferuję Państwu profesjonalne i skuteczne usługi pośrednictwa w obrocie nieruchomościami. Nasz zespół to Pośrednicy Prawnik Biegły Rewident Podatkowy Agent Ubezpieczeniowy....	 trzecie
2083	360.0	3	63.7	1	Poznań Nowe Miasto Rataje	Bardzo atrakcyjne mieszkanie w niskim bloku w miejscu spokojnym wśród zieleni. Główne atuty nieruchomości: • cicha i spokojna okolica • rozkład pomieszczeń • dobra ekspozycja na strony świata Nieruchomość złożona z: • pokój dzienny 18 m.kw •...	 pierwsze
2084	385.0	3	90.2	3	Poznań Poznań-Grunwald ul. Śniadeckich	Przestronne wysokie mieszkanie usytuowane w poblizu Palmiarni i MPT. Kamienica w bardzo dobrej kondycji technicznej odremontowane klatki zagospodarowane tereny przynalezne wokół. Lokal ma wschodnio-zachodnią wystawę okien wygodny balkon nową...	 trzecie
2085	595.0	3	74.0	4	Poznań Nowe Miasto Rataje Centrum Malta ul. Milczańska	Zapraszam do oglądania i zakupu (lub wynajęcia) komfortowego apartamentu na osiedlu nowej zabudowy w sąsiedztwie jeziora Maltańskiego. Mieszkanie jest dwupoziomowe położone na IV piętrze w budynku z windą. 1 Poziom to 45 5 m2 – salon połączony z...	 czwarte
2086	169.0	1	30.8	8	Poznań Rataje ul. Os. Czecha	Jasne mieszkanie na ósmym piętrze w bloku mieszkalnym w Poznaniu w dzielnicy Rataje. Jeden pokój okna wychodzące na zachód; widok na miasto. Standard wykończenia: Ściany - tapeta tynk; Podłogi - panele podłogowe PCV; Okna - PCV; Parapety -...	 osme
2087	164.0	1	30.0	10	Poznań ul. Św. Szczepana	Oferta wysłana z programu dla biur nieruchomości - asariWEB Okolica: FITNES BANK BASEN KORT TENISOWY RESTAURACJA CENTRUM HANDLOWE SZKOŁA PRZEDSZKOLE SZPITAL Instalacje w mieszkaniu: telewizja kablowa internetowa telefoniczna	 dziesiate
2088	750.0	6	150.9	1	Poznań	PIĘTRO W WILLI MIEJSKIEJ Z OGRODEM W DOSKONAŁEJ LOKALIZACJI -OKOLICE WOJSKOWEJ powierzchnia- 150 9 mkw położone na 1 piętrze -stylowa willa z 1930 roku. Główne atuty nieruchomości: • prestiżowa lokalizacja • po remoncie instalacji • ogródek...	 pierwsze
2089	420.0	2	53.2	7	Poznań Winogrady ul. Piątkowska	Jasne mieszkanie na siódmym piętrze w budynku mieszkalno-biurowym w Poznaniu w dzielnicy Winogrady. Dwa pokoje z aneksem kuchennym okna wychodzące na zachód; widok na panoramę miasta. Standard wykończenia: Ściany - gładź gipsowa; Podłogi -...	 siodme
2090	449.0	3	65.0	3	Poznań Naramowice ul. Naramowicka	Polecam mieszkanie na sprzedaż w nowym bloku z 2006 roku. Lokal położony jest na 3 piętrze. W budynku jest winda która jest bezpośrednio połączona z podziemiem gdzie znajdują się miejsca postojowe oraz dodatkowe pomieszczenia gospodarcze....	 trzecie
2091	460.0	3	69.3	3	Poznań Naramowice ul. Karpia	Ciche mieszkanie na trzecim piętrze w bloku mieszkalnym w Poznaniu w dzielnicy Naramowice. Trzy pokoje okna wychodzące na południe wschód zachód; widok na inne budynki. Standard wykończenia: Ściany - glazura gładź gipsowa; Podłogi - deska...	 trzecie
2092	301.452	3	54.7	1	Poznań Winogrady Piątkowo Naramowice Stare Miast ul. Wilczak Program Mieszkanie Dla Młodych	KUPUJĄCY NIE PŁACI PROWIZJI. Mieszkanie w programie MDM. Na sprzedaż mieszkanie 3-pokojowe na nowym osiedlu Wilczak. Mieszkanie usytuowane jest na parterze posiada ogród 24m2. Układ pomieszczeń: pokój dzienny z aneksem kuchennym (20 26m2) z...	 pierwsze
2093	271.282	2	45.98	1	Poznań Winogrady ul. Lechicka Okolice	0% prowizji od Kupującego! Polecam na sprzedaż mieszkania na nowym osiedlu w Poznaniu. Inwestycja to połączenie ciekawej architektury z funkcjonalnym i przestrzennym wnętrzem. Mieszkania od 25m2 do 126m2 z ogródkami lub balkonami/tarasami....	 pierwsze
2094	325.0	4	74.0	2	Poznań Piątkowo Winogrady Winiary Centrum ul. Os. Bolesława Chrobrego	| Sprzedaż lub zamiana na mieszkanie 2 pokojowe na Piątkowie lub Winogradach. Mieszkanie położone na II piętrze w niskim 4 piętrowym blok. Nieprzejściowy układ pomieszczeń. czynsz 615zł Korzystna lokalizacja budynku- ciche mieszkanie osiedle...	 drugie
2095	250.0	2	44.0	1	Poznań Jeżyce Centrum ul. Mylna	Polecam na sprzedaż mieszkanie zlokalizowane na Poznańskich Jeżycach - ul.Mylna w pełni umeblowane (meble pralka lodówka). Mieści się na 1 piętrze w Atanerze z 2000 r. Dostępne od zaraz. Bardzo blisko centrum niedaleko przystanek Pestki ...	 pierwsze
2096	215.76	1	35.0	4	Poznań Malta ul. Polanka 7	Dzień dobry Polecam do kupna bardzo ładną przytulną kawalerkę w Poznaniu przy ul. Polanka 7 w Poznaniu. Lokal składa się z 1 pokoju Kuchni korytarza łazienki tarasu o łącznej powierzchni użytkowej 34 8m2. Mieszkanie zlokalizowane jest w...	 czwarte
2097	273.0	2	45.0	1	Poznań Suchy Las Piątkowo Podolany Strzeszyn Naramowice ul. Perfekcyjnie Wykończone Mieszkanie	Proszę Państwa mam zaszczyt zaprosić na prezentacje bardzo wygodnego mieszkania położonego w znanej i lubianej Gminie Suchy Las na nowoczesnym osiedlu. Suchy Las to Gmina która wyróżnia się pod wieloma względami ale jednym z najważniejszych atutów...	 pierwsze
2098	209.313	2	33.49	7	Poznań Winogrady ul. Hawelańska	Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...	 siodme
2099	967.7769999999999	6	138.65	1	Apartamenty Na Grunwaldzie-Poznań Grunwald-Willa Miejska ul. Racławicka	*** WILLA RACŁAWICKA *** NOWE LUKSUSOWE APARTAMENTY W WILLI MIEJSKIEJ POZNAŃ - GRUNWALD UL. RACŁAWICKA UWAGA : Promocja cenowa - cena 6980 PLN za m2 Położona na Grunwaldzie Willa Racławicka to optymalny wybór dla osób pragnących...	 pierwsze
2100	245.0	1	34.0	3	Poznań Piątkowo ul. Teofila Mateckiego	Gorąco polecam na sprzedaż kawalerkę o podwyższonym standardzie w dobrze skomunikowanej dzielnicy Poznania. Mieszkanie mieści się na trzecim piętrze czteropiętrowego budynku z windą. Blok z 2010 roku. Lokal składa się z dużego jasnego salonu z w...	 trzecie
2101	289.0	2	47.0	1	Poznań Nowe Miasto ul. Zielona Okolica Os Rzeczypospolitej	Polecam mieszkanie na zielonym i spokojnym osiedlu w Poznaniu. Idealne dla rodziny jak i również pod inwestycję. Mieszkanie o powierzchni 47 2m2 tworzą: - 2 niezależne pokoje w tym jeden z wyjściem na dużą loggię -kuchnia -łazienka z WC...	 pierwsze
2102	249.0	2	51.0	9	Poznań Rataje ul. Orła Białego	Polecam na sprzedaż dwupokojowe mieszkanie położone na Ratajach na os. Orła Białego. Na mieszkanie składają się: salon w wyjściem na loggię sypialnia łazienka jasna niezależna kuchnia oraz przedpokój. Na podłogach w pokojach - deska w kuchni...	 dziewiate
2103	245.0	1	33.0	2	Poznań Piątkowo ul. Os. Batorego	PROMOCYJNE WYNAGRODZENIE BIURA!! NIŻSZE KOSZTY NABYCIA!! Os. Batorego - 800 m od Kampusu UAM Morasko Bardzo atrakcyjna duża kawalerka o pow. 33m2 położona na drugim piętrze budynku Atanera z 2000 roku. Na powierzchnię mieszkania składa się:...	 drugie
2104	178.0	1	33.6	2	Poznań ul. Głogowska	KAMIENICA PO REWITALIZACJI OKAZJA!!! Super inwestycja. Mieszkanie znajduje się w kamienicy z 1910r. na 2 piętrze. Mieszkanie jest jednopoziomowe ilość pokoi 1 aneks kuchenny łazienka. Miejsca parkingowe są na parkingu ogólnodostępnym. Stan...	 drugie
2105	270.0	2	34.0	2	Poznań Sołacz	Polecamy na sprzedaż mieszkanie 2 pokojowe na Sołaczu. Generalny remont instalacji wodnej elektrycznej i gazowej w 2011 2 pietro w 4 piętrowym bloku z cegły. Wystawa wschodnia. Od rana do południa piękne słońce. Po popołudniu przyjemnie chłodno....	 drugie
2106	289.9	2	45.0	2	Poznań	Biuro Obrotu Nieruchomościami ERBE przedstawia do sprzedaży niezwykle atrakcyjne mieszkanie w kompleksowo zrewitalizowanym bloku / kamienicy. Mieszkanie składa się z dwóch pokoi łazienki z toaletą. Lokal posiada balkon. Mieszkanie jest...	 drugie
2107	300.0	4	63.76	2	Poznań Jeżyce ul. Dąbrowskiego	Do sprzedaży mieszkanie o pow. 63 76m2 usytuowane na 2 piętrze oficyny przy ul. Dąbrowskiego na wysokości Rynku Jeżyckiego. Mieszkanie składa się z 4 pokoi o pow. ok. (16 5m2; 12m2; 12 m2 ; 7 6 m2) kuchni łazienki i korytarza. Wysokość...	 drugie
2108	279.0	2	54.2	2	Poznań Grunwald ul. Iłłakowiczówny	Przestronne mieszkanie na drugim piętrze w domu wielorodzinnym w Poznaniu w dzielnicy Grunwald. Dwa pokoje okna wychodzące na wschód zachód; widok na skwer. Standard wykończenia: Ściany - gładź gipsowa; Podłogi - deska barlinecka parkiet;...	 drugie
2109	399.0	3	77.71	2	Poznań Naramowice ul. Błażeja	Osiedle Na Skraju Lasu to nowoczesny kompleks mieszkaniowy złożony z trzech kameralnych budynków łączący nowoczesną architekturę belgijskie standardy budowy najlepszą lokalizację w dzielnicy i przystępne ceny. Zastosowane detale...	 drugie
2110	319.0	2	54.8	1	Poznań Rataje ul. Nowe Miasto Mogileńska Pobiedziska	Zapraszam do zapoznania się z ofertą sprzedaży 2 pokojowego mieszkania o niezależnym układzie pokoi na parterze niskiego bloku z 1999 r. położonego nieopodal Wielkopolskiego Parku Zoologicznego Term i Jeziora Maltańskiego – ul. Pobiedziska....	 pierwsze
2111	310.0	3	64.0	3	Poznań Piątkowo ul. Bolesława Śmiałego	Piątkowo - Bolesława Śmiałego niski blok. Funkcjonalne mieszkanie 3-pokoje - 63 9m2 Zaletą nieruchomości są jej lokalizacja i 3 pokoje na 3 piętrze. Bardzo dobra komunikacja z centrum miasta - 3 minuty do Pestki. Zielone osiedle w pobliżu...	 trzecie
2112	210.0	2	44.0	10	Poznań Rataje Nowe Miasto Malta ul. Os. Piastowskie	Mieszkanie o powierzchni 44m2 znajduje się na X piętrze w tzw. desce . Układ lokalu: - pokój z aneksem kuchennym - sypialnia - łazienka z wc - korytarz. Mieszkania posiada duży balkon. Całość od zachodniej bardzo słonecznej strony z...	 dziesiate
2113	106.0	2	52.0	3	Poznań Koziegłowy ul. Os. Leśne	MIESZKANIE-TBS!!! 2 pokoje 52 4m2 106.000zł Cena do negocjacji !!! Zapraszam do zapoznania się z ofertą sprzedaży mieszkania położonego na os. Leśnym w Koziegłowach położone na spokojnym zadbanym osiedlu z doskonałą komunikacją miejską...	 trzecie
2114	260.0	3	59.2	4	Poznań Grunwald ul. Grunwaldzka	NISKI BUDYNEK Z CEGŁY! BALKON! DOBRA LOKALIZACJA! MIESZKANIE WYPOSAŻONE GOTOWE DO WPROWADZENIA!! Na sprzedaż 3-pokojowe mieszkanie położone na 4 piętrze w niskim budynku z cegły o powierzchni 59 2m2. Mieszkanie zlokalizowane jest przy ulicy...	 czwarte
2115	272.853	2	43.31	4	Poznań Winogrady ul. Hawelańska	Nieruchomości Mieszkania Nieruchomości Mieszkania	 czwarte
2116	346.4	2	43.3	1	Poznań ul. Apartamenty Klifowa W Rewalu Z Widokiem N	Apartamenty Klifowa Rewal z widokiem na morze. Z OGROMNĄ PRZYJEMNOŚCIĄ CHCIELIBYŚMY POINFORMOWAĆ PAŃSTWA O ROZPOCZĘCIU BUDOWY ORAZ SPRZEDAŻY PIERWSZEGO ETAPU APARTAMENTÓW KLIFOWA REWAL W UROKLIWEJ MIEJSCOWOŚCI REWAL KTÓRA STAJE SIĘ JEDNYM Z...	 pierwsze
2117	325.07	3	55.95	4	Poznań Nowe Miasto ul. Smolna 13 D	Nieruchomości Mieszkania Nieruchomości Mieszkania	 czwarte
2118	372.6	3	54.0	3	Poznań Stare Miasto Centrum	3 POKOJOWE MIESZKANIE - ŚCISŁE CENTRUM POZNANIA/ RYNEK/GARBARY - MOŻLIWOŚĆ WYDZIELENIA 3 KAWALEREK! Główne atuty nieruchomości: • prestiżowa lokalizacja Nieruchomość złożona z: • pokój 10 m.kw • pokój 10 m.kw • pokój 17 m.kw • łazienka 4 m.kw...	 trzecie
2119	263.1	2	43.85	2	Poznań Wilda ul. Rolna 37 I 39	Nieruchomości Mieszkania Nieruchomości Mieszkania	 drugie
2120	290.0	3	53.55	3	Poznań Jeżyce ul. Os. Powstańców Warszawy Piątkowska	Biuro Nieruchomości Credo poleca na sprzedaż mieszkanie 3-pokojowe o powierzchni całkowitej 53 55 m2 usytuowane na 3 piętrze w niskim bloku z 1996 roku zlokalizowane na Os. Powstańców Warszawy. Do mieszkania przynależy piwnica ok 2 48 m2. Dookoła...	 trzecie
2121	420.0	4	100.1	3	Poznań Łazarz ul. Głogowska	Polecam na sprzedaż duże 4-pokojowe mieszkanie na poznańskim Łazarzu. Lokal zajmuje powierzchnię 100 mkw. i położony jest na 3. piętrze kamienicy z windą. Składa się z 4 niezależnych pokoi jasnej oddzielnej kuchni łazienki i przedpokoju....	 trzecie
2122	312.987	1	32.3	1	Poznań Stare Miasto ul. Dominikańska	Zapraszamy do zapoznania się z nową inwestycją firmy Jakś-Bud! Dominikańska 9 oferuje 52 luksusowe apartamenty o powierzchni od 31 m2 do ponad 200 m2. W cenie już od 7.960 zł./m2 brutto. Ulica Dominikańska znajduje się w samym sercu Poznania i...	 pierwsze
2123	340.439	3	61.23	1	Poznań Nowe Miasto ul. Smolna 13 D	Nieruchomości Mieszkania Nieruchomości Mieszkania	 pierwsze
2124	409.401	3	69.39	3	Poznań Grunwald ul. Knapowskiego 25	Lokal mieszkalny numer 15 o powierzchni 69 39 m2 składa się z pokoju dziennego dwóch pokoi kuchni łazienki i korytarza. Mieszkanie posiada balkon. Mieszkanie jest położone na III piętrze od strony południowo-wschodniej i północno-zachodniej....	 trzecie
2125	215.0	2	38.0	4	Poznań Jeżyce	Mieszkanie położone w niskim budynku z cegły z lat 60-tych w bliskim sąsiedztwie pętli Ogrody. W mieszkaniu przeprowadzono gruntowny remont: została wymieniona instalacja elektryczna wodno-kanalizacyjna. Zamontowano nowe grzejniki stolarkę...	 czwarte
2126	329.0	4	72.0	2	Poznań Rataje ul. Os. Przemysława	Kupując z pośrednikiem - kupujesz bezpiecznie z ubezpieczeniem od odpowiedzialności cywilnej od transakcji Serdecznie polecam na sprzedaż bardzo atrakcyjne mieszkanie zlokalizowane w niskim bloku z cegły. Budynek z 1995 roku otoczony zielenią ...	 drugie
2127	239.0	2	48.0	2	Poznań Górczyn ul. Os. Hetmańskie	Ładne dwupokojowe mieszkanie do wejścia bez zbędnych nakładów. Wszystkie pomieszczenia niezależne. Duży pokój ok. 18m2 z wyjściem na balkon. Kuchnia z oknem w zabudowie. Całe mieszkanie położone od strony zachodniej. W pokojach i korytarzu na...	 drugie
2128	237.0	2	40.0	3	Poznań Grunwald ul. Łukaszewicza	Serdecznie polecam do sprzedaży mieszkanie położone w cichej i spokojnej okolicy na ul.Łukaszewicza. Mieszkanie o dokładnym metrażu 39 6 mkw składa się z dwóch pokoi kuchni łazienki oraz przedpokoju. Znajduję się na 3 piętrze niskiego bloku z...	 trzecie
2129	359.0	2	91.0	5	Poznań Centrum ul. Kazimierza Wielkiego	Przytulne mieszkanie na piątym piętrze w bloku mieszkalnym w Poznaniu w Centrum. Dwa pokoje z aneksem kuchennym okna wychodzące na północ południe zachód; widok na panoramę miasta. Jednym z atutów mieszkania są okna połaciowe znajdujące się...	 piate
2130	525.0	3	72.0	5	Poznań Nowe Miasto ul. Katowicka	Polecam na sprzedaż przestronne nowoczesne mieszkanie położone na 5 piętrze apartamentowcu na osiedlu Atanera przy ul. Katowickiej. Lokal składa się z salonu z aneksem 2 oddzielnych pokoi osobnej jasnej kuchni łazienki korytarza oraz...	 piate
2131	360.36199999999997	3	55.87	3	Poznań Winogrady ul. Hawelańska	Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...	 trzecie
2132	344.0	3	62.4	1	Poznań Wilda Centrum ul. Czajcza Krzyżowa Powstańcza	ARKEI NIERUCHOMOŚCI poleca do zakupu funkcjonalne trzypokojowe mieszkanie położone na Wildzie w rejonie ulic Czajcza Powstańcza Krzyżowa. Bardzo dobra lokalizacja zaledwie kilka minut od Starego Browaru. Mieszkanie gotowe do wprowadzenia nie...	 pierwsze
2133	299.0	3	100.0	1	Poznań Rataje Malta Nowe Miasto ul. Os Lecha	Gorąco polecam 3 pokojowe mieszkanie położonego na os. Lecha. Mieszkanie o powierzchni 59m kw jest ustawne nasłonecznione ciche z ładnym widokiem obejmuje: 3 pokoje odrębna widną kuchnię osobną łazienkę WC korytarz. W pokojach na podłodze...	 pierwsze
2134	399.0	3	74.0	4	Poznań Rataje ul. Św. Rocha	Polecam na sprzedaż duże 3-pokojowe mieszkanie na poznańskich Ratajach (okolice ronda Rataje). Powierzchnia po podłodze wynosi 107 mkw. (użytkowa 74 mkw.). Lokal położony jest na 4. piętrze niskiego bloku z cegły pochodzącego z ok. 2001 roku....	 czwarte
2135	270.0	3	45.9	8	Poznań Jeżyce ul. Engestroma	UWAGA! PROMOCJA! Oglądaj mieszkania z naszym biurem a my zaproponujemy Ci konkurencyjną prowizję! Zadzwoń i spytaj o to naszego doradcę! Polecamy Państwu do kupienia ciche 3-pokojowe mieszkanie na 8 piętrze w ocieplonym bloku na ul....	 osme
2136	455.0	4	88.7	3	Poznań Rataje ul. Osiedle Stare Żegrze	Polecam na sprzedaż duże 4-pokojowe mieszkanie na poznańskich Ratajach. Lokal o powierzchni niespełna 89 mkw. położony jest na 3. piętrze niskiego bloku z cegły zbudowanego pod koniec lat 90. Składa się z 4 pokoi (salonu połączonego z jasną...	 trzecie
